item,count,date
Sparkling lemonade Strawberry Ke,4,10.21
Energy Kiwi Guava Celsius 12 oz,3,10.21
Muscle Milk KO Chocolate 14oz,2,10.21
Muscle Milk P40 Strawberry Cream,2,10.21
Lipton Pure Leaf Sweet Tea,4,10.21
Soda Ginger Ale Schweppes 20 Oz,4,10.21
Soda Mountain Dew Zero 20 Oz,4,10.21
Tea Tea & Lemon Pure Leaf Lipton,4,10.21
Cider Apple Red Jacket 12 oz,3,10.21
Frappuccino Coffee 13.7 oz SB,2,10.21
Juice Naked Berry Blast,2,10.21
Juice Naked Blue Machine,2,10.21
Glacier Cherry Gatorade 28 oz,3,10.21
Gatorade Propel Berry Water 1 lt,3,10.21
Gatorade Gatorlyte Cherry Lime 2,2,10.21
Gatorade Gatorlyte Zero Fruit Pu,2,10.21
Tea Black Milk Ito En 11.8 oz,2,10.21
Tea Green Matcha Milk Ito En 11.,2,10.21
Soda Tamarind Jarritos 12.5 oz,3,10.21
Cold Brew Vanilla Sweet Cream St,2,10.21
Energy Dragonberry Celsius 16 oz,2,10.21
Energy Fruit Burst Celsius 16 oz,2,10.21
Soda Mountain Dew 20 Oz,3,10.21
Soda Pepsi Wild Cherry 20 Oz,3,10.21
Soda Rootbeer Zero Sugar Mug 20,3,10.21
Juice Lemonade Dole 20oz,3,10.21
Ocean Spray Cranberry Cocktail,3,10.21
Energy Fast Twitch Watermelon St,2,10.21
Mountain Dew Kickstart Orange 16,2,10.21
Gatorade Zero Grape 28 oz,2,10.21
Juice AppleTropicana 11 oz,2,10.21
Juice Orange Homestyle Tropicana,2,10.21
Cornell Lemonade,3,10.21
Muscle Milk Choc PB 14oz,1,10.21
Soda Rootbeer Mug 20 oz,2,10.21
Soda Starry Lemon Lime 20 oz,2,10.21
Tea Pure Leaf Zero Sugar Sweet T,2,10.21
Tea Unsweet Black W Lemon 18.5 o,2,10.21
Starbucks Doubleshot Energy Moch,1,10.21
Juice Orange Dole 15.2 oz,2,10.21
Frappuccino Mocha 13.7 Oz SB,1,10.21
Frappuccino Vanilla SB 13.7 Oz,1,10.21
Juice Naked PNCLDA 15.2 Oz,1,10.21
Naked Red Machine Juice,1,10.21
Juice Ocean Spray Cranbe Grape 1,2,10.21
Kombucha Rasp Lemon Kevita 15.2,1,10.21
Gatorade Gatorlyte Strawberry Ki,1,10.21
Gatorade Gatorlyte Zero Lemon Li,1,10.21
Starbucks Double Shot 6.5 Oz,1,10.21
Energy Blue Crush Celsius 16 oz,1,10.21
Energy Blue Raz Lemonade Celsius,1,10.21
Energy Fast Twitch Cool Blue 12,1,10.21
Water Gatorade 33.8 oz,1,10.21
Gatorade Berry Zero G 28 oz,1,10.21
Gatorade Galcier Freeze Zero G 2,1,10.21
Gatorade Orange 28oz,1,10.21
Juice Lively Lemonade Tropicana,1,10.21
Kickstart Strawberry Start-up 16,1,10.21
Water Gatorade 700ml,1,10.21
Soda Guava Jarritos 12.5 oz,1,10.21
Soda Mango Jarritos 12.5 oz,1,10.21
Soda Orange Crush 20 Oz,1,10.21
Tea Blackberry Pure Leaf 18.5 oz,1,10.21
Tea Sweetened With Lemon Brisk 2,1,10.21
Soda Mandarin Jarritos 12.5 oz,1,10.21
Dairy,44,10.21
Yogurt Mixed Berry Chobani Drink,5,10.21
Yogurt Mango Greek Chobani,6,10.21
Yogurt Mango Chobani Drink 7 oz,3,10.21
Yogurt 0% Fat Vanilla Greek Oiko,4,10.21
Yogurt Flip Almond Coco Loco Cho,3,10.21
Yogurt Flip Peanut Butter Dream,3,10.21
Yogurt Straw Banana Chobani Drin,2,10.21
Yogurt Black Cherry Greek Choban,3,10.21
Yogurt Strawberry Banana Greek C,3,10.21
Cornell Whole Milk,3,10.21
Yogurt Blueberry Greek Chobani,2,10.21
Yogurt Peach Greek Chobani,2,10.21
Yogurt Strawberry Greek Chobani,2,10.21
8 oz Vanilla Soy Silk,2,10.21
Silk Chocolate Soy Milk,1,10.21
Grocery,16,10.21
Fresh Cut Melon Fruit Cup,8,10.21
Fresh Cut Watermelon Fruit Cup,8,10.21
NutritionalSnack,19,10.21
Jelly Konjac Mango Pineapple Tas,4,10.21
Bar CHOC Mint Builders Clif bar2,3,10.21
Jelly Konjac Apple Grape Tastell,3,10.21
Bar Frosted Birthday Cake Quest,1,10.21
Cookie Double Choc Lenny & Larry,1,10.21
Cookie Peanut Butter Lenny & Lar,1,10.21
Jelly Konjac Double Berry Tastel,1,10.21
Jelly Konjac Peach Tastelli,1,10.21
Bar Crunchy Peanut Butter Clif,1,10.21
Dark Choc Cherry Cashew Plus Kin,1,10.21
Kind Almond And Coconut Bar,1,10.21
Nature Valley Peanut Butter Gran,1,10.21
Food,40,10.21
Fruit Whole,40,10.21
Salty Snacks,16,10.21
Utz Sour Cream and Onion Chip,3,10.21
Chips Dirty Sea Salted,2,10.21
Chip Voodoo Limited Zapps 2 oz,2,10.21
Crunchsters BBQ 1.3 oz,1,10.21
Chip Kettle Salt Vinegar 2 oz,1,10.21
Chip Potato Dirty BBQ Mesquite 2,1,10.21
Chips Cracked Pepper & Sea Salt,1,10.21
Jalapeno Heat Chips Kosher,1,10.21
Utz Regular Chip,1,10.21
Utz Salt N Vinegar Chip,1,10.21
Chip Baked Jax  Utz 1.5 oz,1,10.21
Pretzel Thin 2.12 oz Utz,1,10.21
Baked Goods,11,10.21
Chewy Marshmallow GF 2.1 oz,7,10.21
GF Sweet Street Choloate Brownie,4,10.21
Candy Confection,8,10.21
Orbit Sweet Mint Gum,3,10.21
Orbit Wintermint Gum,3,10.21
Chocolate Sunbutter Cups 2ct,1,10.21
Candy Milk Choc Caff Bar Awake 1,1,10.21
Ice Cream,7,10.21
Ice Cream Mochi Sweet Mango 1.5,3,10.21
MochiCookCrm1.5o,2,10.21
Ice Cream Mochi Double Chocolate,2,10.21
Ext Commissary,33,10.21
Sushi,17,10.21
Golden Dragon Roll,3,10.21
California Roll,3,10.21
Alaskan Roll,2,10.21
Tempura Shrimp Roll,2,10.21
TSA Roll,2,10.21
Salmon Roll,2,10.21
Hawaiian Volcano Roll,1,10.21
Spicy Tuna Roll,1,10.21
Avocado Roll,1,10.21
York Street Comm,16,10.21
Wrap Chicken Caesar,5,10.21
Wrap Buffalo Chicken,3,10.21
Salad Chicken Caesar,3,10.21
Sandwich Black Forrest Ham & Swi,2,10.21
Sandwich Crispy Chicken Milanese,2,10.21
Sandwich Prosciutto & Mozzarella,1,10.21
Int Commissary,82,10.21
Straight Bakery,57,10.21
Cookie,25,10.21
Muffin Jumbo,14,10.21
Croissant Straw CC,4,10.21
Cinnamon Bun,3,10.21
Coffee Cake,4,10.21
Croissant Blue CC,2,10.21
Combo 16 oz Coffee & Muffin,2,10.21
Scone,2,10.21
Croissant Choc,1,10.21
Take Us Home,12,10.21
BowlMedProtein,4,10.21
BowlMexicanChick,3,10.21
BowlSouthChick,3,10.21
Tofu Grain Bowl,2,10.21
Commissary,11,10.21
PBJ on Wheat,11,10.21
GF Commissary,2,10.21
GF Turkey Sand,1,10.21
GFSunButterJelly,1,10.21
Total,"1,933",10.18
Unit Prepared,"1,399",10.18
Grill,424,10.18
Quesadilla Deluxe Trillium,105,10.18
Grilled Hamburger,66,10.18
Fried Chicken Tenders,54,10.18
Burrito Una Mano Trillium BYO,42,10.18
French Fries,101,10.18
Quesadilla Cheese,14,10.18
Grilled Chicken Breast Sandwich,11,10.18
Seared Salmon Burger,8,10.18
ADD Beef Patty $2.99,11,10.18
Trillium Grill Impossible Burger,2,10.18
Black Bean Burger,2,10.18
Add Sausage 2 Patty,2,10.18
ADD Chicken Breast,1,10.18
ADD Cheese,4,10.18
Add Egg $.99,1,10.18
Asian,271,10.18
1 Entree + 1 Side,103,10.18
1 Entree + 2 Side,63,10.18
Bowl Ramen Chicken,44,10.18
2 Entrees + 2 Sides,20,10.18
Bowl Ramen Tofu,21,10.18
Side White or Brown Rice,12,10.18
Side Vegetarian Lo Mein,4,10.18
1 Wok Entree,2,10.18
Side Vegetable Spring Rolls,1,10.18
Side Vegetarian Fried Rice with,1,10.18
Breakfast,245,10.18
Burrito Breakfast,84,10.18
Small French Omelet,47,10.18
Egg Cheese Sausage Breakfast San,36,10.18
Grand Slam Breakfast,15,10.18
Egg Cheese Bacon Breakfast Sandw,23,10.18
Add Bacon,21,10.18
Two Eggs,10,10.18
Pancake Single,6,10.18
Trillium Home Fries,2,10.18
PC Jelly,1,10.18
Italian,160,10.18
Create Your Pasta Bowl MEAT,83,10.18
Pizza with Toppings,23,10.18
Pizza Cheese,27,10.18
Create Your Pasta Bowl VEG,13,10.18
Add Extra Meat,14,10.18
Mexican,85,10.18
Burrito Bowl BYO,81,10.18
Single Taco,4,10.18
Soup,63,10.18
8 oz Soup,39,10.18
Soup 12 oz,24,10.18
Salad Bar,34,10.18
Salad by the Pound,34,10.18
Beverages,89,10.18
Soda Fountain 16 oz,30,10.18
Coffee 16 oz SB,22,10.18
Soda Fountain 24 oz,20,10.18
Coffee 12 oz SB,15,10.18
Hot Tea 20 oz,2,10.18
Grab N Go,15,10.18
Side Potato Tots,15,10.18
Open Misc,12,10.18
Open Miscellaneous,12,10.18
Salads,1,10.18
Add Extra Protein $2.99,1,10.18
Convenience,441,10.18
Beverages,315,10.18
Water Aquafina 20 oz,18,10.18
Soda Pepsi Diet 20 Oz,12,10.18
Milk Chocolate LF BIG RED Refuel,12,10.18
Yerba Mate Revel Berry 15.5 oz,6,10.18
Juice Naked Mighty Mango,5,10.18
Energy Mango PassFruit Celsius 1,6,10.18
Yerba Mate Enlighten Mint 15.5 o,5,10.18
Gatorade Propel Berry Water 1 lt,7,10.18
Soda Pepsi  Zero 20oz,8,10.18
Tea Green Rasp Acai  Celsius 12,5,10.18
Soda Pepsi 20 Oz,7,10.18
Water Life WTR Immune 700 ML,5,10.18
Gatorade Gatorlyte MixBerry 20 o,4,10.18
Gatorade Gatorlyte Strawberry Ki,4,10.18
Yerba Mate Bluephoria 15.5 oz,4,10.18
Yerba Mate Peach Revival 15.5 oz,4,10.18
Tea Unsweet Green Lipton 18.5 oz,5,10.18
Gatorade Blue 28 oz,5,10.18
Juice Orange Homestyle Tropicana,5,10.18
Juice Raspberry Lemonade Tropica,5,10.18
Gatorade Propel Grape Water 1 lt,5,10.18
Energy StrawLemon Celsius 12oz,4,10.18
Tea Green Peach Mango Celsius 12,4,10.18
Juice Naked Blue Machine,3,10.18
Juice Naked PNCLDA 15.2 Oz,3,10.18
Naked Strawberry Banana Juice,3,10.18
Kombucha Rasp Lemon Kevita 15.2,3,10.18
Soda Guava Jarritos 12.5 oz,5,10.18
Soda Dr Pepper 20 Oz,5,10.18
Soda Mountain Dew Zero 20 Oz,5,10.18
Gatorade Gatorlyte Cherry Lime 2,3,10.18
Gatorade Gatorlyte Zero Fruit Pu,3,10.18
Tea Golden Oolong Unsweet Ito En,3,10.18
Tea Jasmine Green Unsweet Ito En,3,10.18
Gatorade Lemon Lime 28 oz,4,10.18
Glacier Freeze Gatorade 28 oz,4,10.18
Cold Brew Vanilla Sweet Cream St,3,10.18
Cornell Lemonade,6,10.18
Energy Artic Vibe Celsius 12oz,3,10.18
Tea Iced Rasberry Lipton 16 oz,4,10.18
Tea Sweet W/ Le Pure Leaf Lipton,4,10.18
Frappuccino Vanilla SB 13.7 Oz,2,10.18
Juice Naked Berry Blast,2,10.18
Juice Naked Green Machine,2,10.18
Juice Protein Zone Naked,2,10.18
Kombucha Ginger Kevita 15.2 oz,2,10.18
Kombucha Pineapple Peach Kevita,2,10.18
Gatorade Zero Grape 28 oz,3,10.18
Juice Orange Premium Topicana 11,3,10.18
Sparkling Lemonade Mango Kevita,3,10.18
Water Gatorade 700ml,3,10.18
Gatorade Gatorlyte Glacier Freez,2,10.18
Yerba Mate Tropical 15.5 oz,2,10.18
Soda Pineapple Jarritos 12.5 oz,3,10.18
Water Aquafina 1L,3,10.18
Cold Brew Chocolate Cream Starbu,2,10.18
Tea Unsweetened Pure Leaf Lipton,3,10.18
Juice Orange Dole 15.2 oz,3,10.18
Energy Fast Twitch Watermelon St,2,10.18
Juice Ocean Spray Cranbe Grape 1,3,10.18
Water Gatorade 33.8 oz,2,10.18
Glacier Cherry Gatorade 28 oz,2,10.18
Juice AppleTropicana 11 oz,2,10.18
Sparkling lemonade Strawberry Ke,2,10.18
Soda Mango Jarritos 12.5 oz,2,10.18
Muscle Milk Choc PB 14oz,1,10.18
Muscle Milk KO Chocolate 14oz,1,10.18
Muscle Milk PROSRS 40 Intense Va,1,10.18
Soda Ginger Ale Schweppes 20 Oz,2,10.18
Tea Peach Pure Leaf Lipton 18.5,2,10.18
Tea Sweetened With Lemon Brisk 2,2,10.18
Tea Tea & Lemon Pure Leaf Lipton,2,10.18
Tea Unsweet Black W Lemon 18.5 o,2,10.18
Starbucks Doubleshot Ener Coffee,1,10.18
Starbucks Doubleshot Energy Moch,1,10.18
Starbucks Doubleshot Energy Van,1,10.18
Juice Apple Dole 15.2 oz,2,10.18
Soda Mandarin Jarritos 12.5 oz,2,10.18
Yerba Mate Lemon 15.5 oz,1,10.18
Rockstar Energy Pure Zero PNCH,1,10.18
Starbucks Double Shot 6.5 Oz,1,10.18
Tea Black Milk Ito En 11.8 oz,1,10.18
Tea Green Matcha Milk Ito En 11.,1,10.18
Energy Dragonberry Celsius 16 oz,1,10.18
Juice Fuji Apple Red Jacket 12oz,1,10.18
Red Jacket Strawberry Apple Juic,1,10.18
Energy Blue Raz Lemonade Celsius,1,10.18
Energy Fast Twitch Grape 12 oz,1,10.18
Mountain Dew Kickstart Black Che,1,10.18
Mountain Dew Kickstart Orange 16,1,10.18
Cider Apple Red Jacket 12 oz,1,10.18
Gatorade Berry Zero G 28 oz,1,10.18
Gatorade Fruit Punch 28 oz,1,10.18
Juice Grape Tropicana 11oz,1,10.18
Juice Lively Lemonade Tropicana,1,10.18
Lipton Pure Leaf Sweet Tea,1,10.18
Soda Mountain Dew 20 Oz,1,10.18
Soda Orange Crush 20 Oz,1,10.18
Soda Pepsi Wild Cherry 20 Oz,1,10.18
Soda Rootbeer Mug 20 oz,1,10.18
Soda Rootbeer Zero Sugar Mug 20,1,10.18
Tea Pure Leaf Zero Sugar Sweet T,1,10.18
Ocean Spray Cranberry Cocktail,1,10.18
Water Aquafina Alumitek 16 oz,1,10.18
Dairy,42,10.18
Cornell 2% Milk (70000380),4,10.18
Cornell Low Fat Chocolate Milk,4,10.18
Yogurt 0% Fat Vanilla Greek Oiko,4,10.18
Yogurt Flip Almond Coco Loco Cho,3,10.18
Yogurt Flip Peanut Butter Dream,3,10.18
Yogurt Mixed Berry Chobani Drink,2,10.18
Cornell 2% Milk (70000381),3,10.18
Yogurt Black Cherry Greek Choban,2,10.18
Yogurt Blueberry Greek Chobani,2,10.18
Yogurt Mango Greek Chobani,2,10.18
Yogurt Plain Greek Chobani,2,10.18
Yogurt Strawberry Greek Chobani,2,10.18
8 oz Vanilla Soy Silk,2,10.18
Yogurt Mango Chobani Drink 7 oz,1,10.18
Yogurt Straw Banana Chobani Drin,1,10.18
Cornell Whole Milk,2,10.18
Milk Chocolate LF Cornell 8 Oz,2,10.18
Yogurt Peach Greek Chobani,1,10.18
Food,39,10.18
Fruit Whole,39,10.18
Grocery,8,10.18
Fresh Cut Watermelon Fruit Cup,5,10.18
Fresh Cut Melon Fruit Cup,3,10.18
NutritionalSnack,10,10.18
Jelly Konjac Mango Pineapple Tas,3,10.18
Bar That's It Apple+Blueberry 1.,2,10.18
Bar Choc Chip Cookie Dough Quest,1,10.18
Bar Cookie & Cream Quest 2.12 oz,1,10.18
Bar S'Mores Quest 2.12 oz,1,10.18
Bar CHOC Mint Builders Clif bar2,1,10.18
Bar Peanut Butter Builders Clif,1,10.18
Salty Snacks,15,10.18
Chip Potato Dirty BBQ Mesquite 2,2,10.18
Utz Regular Chip,2,10.18
Utz Sour Cream and Onion Chip,2,10.18
Nuts Berry Almond Macaroon 1.5 o,1,10.18
Chip Potato Kettle Honey BBQ 2oz,1,10.18
Chip Salt & Malt Vinegar Dirty 2,1,10.18
Chips Cracked Pepper & Sea Salt,1,10.18
Chips Dirty Sea Salted,1,10.18
Chip Voodoo Limited Zapps 2 oz,1,10.18
Jalapeno Heat Chips Kosher,1,10.18
Chip Baked Jax  Utz 1.5 oz,1,10.18
Pretzel Thin 2.12 oz Utz,1,10.18
Baked Goods,5,10.18
Chewy Marshmallow GF 2.1 oz,3,10.18
GF Sweet Street Choloate Brownie,2,10.18
Ice Cream,4,10.18
MochiCookCrm1.5o,2,10.18
Ice Cream Mochi Sweet Mango 1.5,1,10.18
Ice Cream Mochi Double Chocolate,1,10.18
Candy Confection,3,10.18
Chocolate Sunbutter Cups 2ct,1,10.18
Orbit Sweet Mint Gum,1,10.18
Orbit Wintermint Gum,1,10.18
Ext Commissary,29,10.18
Sushi,14,10.18
Golden Dragon Roll,3,10.18
California Roll,3,10.18
Hawaiian Sunset,2,10.18
Hawaiian Volcano Roll,1,10.18
Alaskan Roll,1,10.18
Tempura Crunch Roll,1,10.18
Salmon Roll,1,10.18
Spicy Tuna Roll,1,10.18
Avocado Roll,1,10.18
York Street Comm,15,10.18
Salad Chicken Caesar,4,10.18
Sandwich Black Forrest Ham & Swi,3,10.18
Sandwich Corned Beef & Swiss,2,10.18
Sandwich Crispy Chicken Milanese,2,10.18
Wrap Chicken Caesar,2,10.18
Sandwich Prosciutto & Mozzarella,1,10.18
Wrap Buffalo Chicken,1,10.18
Int Commissary,64,10.18
Straight Bakery,59,10.18
Muffin Jumbo,19,10.18
Cookie,22,10.18
Croissant Choc,5,10.18
Croissant Blue CC,4,10.18
Cinnamon Bun,4,10.18
Coffee Cake,3,10.18
Scone,2,10.18
Take Us Home,2,10.18
BowlChickAlfrPen,2,10.18
GF Commissary,3,10.18
GF ChicCaesarSld,1,10.18
GFSunButterJelly,2,10.18
Total,"2,726",10.17
Unit Prepared,"2,002",10.17
Grill,681,10.17
Quesadilla Deluxe Trillium,159,10.17
Grilled Hamburger,109,10.17
Fried Chicken Tenders,109,10.17
Burrito Una Mano Trillium BYO,51,10.17
French Fries,136,10.17
Grilled Chicken Breast Sandwich,22,10.17
Trillium Grill Impossible Burger,12,10.17
Quesadilla Cheese,13,10.17
Sweet Potato Fries,27,10.17
Seared Salmon Burger,9,10.17
ADD Beef Patty $2.99,19,10.17
Black Bean Burger,1,10.17
ADD Cheese,10,10.17
Add Sausage 2 Patty,2,10.17
ADD Chicken Breast,1,10.17
Add Egg $.99,1,10.17
Asian,402,10.17
1 Entree + 1 Side,189,10.17
1 Entree + 2 Side,81,10.17
Bowl Ramen Chicken,68,10.17
2 Entrees + 2 Sides,35,10.17
Bowl Ramen Tofu,14,10.17
1 Wok Entree,5,10.17
Side Vegetable Spring Rolls,3,10.17
Side Vegetarian Lo Mein,3,10.17
Side Vegetables,2,10.17
Side White or Brown Rice,2,10.17
Italian,251,10.17
Create Your Pasta Bowl MEAT,128,10.17
Create Your Pasta Bowl VEG,33,10.17
Pizza with Toppings,37,10.17
Pizza Cheese,27,10.17
Add Extra Meat,24,10.17
Side Bread Pasta Station,2,10.17
Breakfast,280,10.17
Burrito Breakfast,85,10.17
Small French Omelet,61,10.17
Egg Cheese Sausage Breakfast San,36,10.17
Egg Cheese Bacon Breakfast Sandw,34,10.17
Grand Slam Breakfast,15,10.17
Add Bacon,28,10.17
Two Eggs,17,10.17
Trillium Home Fries,1,10.17
Pancake Single,1,10.17
2 Slices Toast,1,10.17
Toast,1,10.17
Mexican,116,10.17
Burrito Bowl BYO,103,10.17
Single Taco,4,10.17
Side Guacamole,4,10.17
Side Salsa,3,10.17
Add Extra Toppings Una Mano,2,10.17
Salad Bar,57,10.17
Salad by the Pound,57,10.17
Soup,63,10.17
8 oz Soup,35,10.17
Soup 12 oz,28,10.17
Beverages,118,10.17
Soda Fountain 24 oz,31,10.17
Coffee 16 oz SB,24,10.17
Soda Fountain 16 oz,32,10.17
Coffee 12 oz SB,25,10.17
Hot Tea 20 oz,6,10.17
Grab N Go,18,10.17
Side Potato Tots,18,10.17
Open Misc,15,10.17
Open Miscellaneous,15,10.17
Salads,1,10.17
Add Extra Protein $2.99,1,10.17
Convenience,575,10.17
Beverages,384,10.17
Water Aquafina 20 oz,22,10.17
Yerba Mate Peach Revival 15.5 oz,9,10.17
Soda Pepsi Diet 20 Oz,14,10.17
Water Life WTR Immune 700 ML,10,10.17
Tea Green Peach Mango Celsius 12,9,10.17
Naked Strawberry Banana Juice,6,10.17
Energy Artic Vibe Celsius 12oz,7,10.17
Energy Mango PassFruit Celsius 1,7,10.17
Water Aquafina 1L,9,10.17
Juice Naked Mighty Mango,5,10.17
Milk Chocolate LF BIG RED Refuel,10,10.17
Yerba Mate Enlighten Mint 15.5 o,5,10.17
Tea Black Milk Ito En 11.8 oz,5,10.17
Tea Golden Oolong Unsweet Ito En,5,10.17
Soda Mountain Dew 20 Oz,8,10.17
Starbucks Doubleshot Energy Moch,4,10.17
Juice Naked PNCLDA 15.2 Oz,4,10.17
Gatorade Blue 28 oz,6,10.17
Soda Pepsi 20 Oz,7,10.17
Yerba Mate Bluephoria 15.5 oz,4,10.17
Yerba Mate Tropical 15.5 oz,4,10.17
Muscle Milk P40 Strawberry Cream,3,10.17
Tea Unsweet Green Lipton 18.5 oz,5,10.17
Cold Brew Vanilla Sweet Cream St,4,10.17
Tea Pure Leaf Zero Sugar Sweet T,6,10.17
Gatorade Zero Grape 28 oz,5,10.17
Gatorade Propel  Kiwi Straw Wate,5,10.17
Energy Blue Raz Lemonade Celsius,4,10.17
Energy StrawLemon Celsius 12oz,4,10.17
Tea Green Rasp Acai  Celsius 12,4,10.17
Frappuccino Vanilla SB 13.7 Oz,3,10.17
Juice Protein Zone Naked,3,10.17
Soda Dr Pepper 20 Oz,5,10.17
Soda Pepsi  Zero 20oz,5,10.17
Tea Iced Rasberry Lipton 16 oz,5,10.17
Yerba Mate Lemon 15.5 oz,3,10.17
Yerba Mate Revel Berry 15.5 oz,3,10.17
Tea Jasmine Green Unsweet Ito En,3,10.17
Juice Apple Dole 15.2 oz,5,10.17
Juice Lively Lemonade Tropicana,4,10.17
Gatorade Propel Berry Water 1 lt,4,10.17
Juice Ocean Spray Cranbe Grape 1,5,10.17
Soda Mango Jarritos 12.5 oz,4,10.17
Muscle Milk KO Chocolate 14oz,2,10.17
Muscle Milk PROSRS 40 Intense Va,2,10.17
Water Aquafina Alumitek 16 oz,5,10.17
Soda Pepsi Wild Cherry 20 Oz,4,10.17
Tea Unsweet Black W Lemon 18.5 o,4,10.17
Tea Unsweetened Pure Leaf Lipton,4,10.17
Starbucks Doubleshot Energy Van,2,10.17
Frappuccino Mocha 13.7 Oz SB,2,10.17
Juice Naked Blue Machine,2,10.17
Kombucha Ginger Kevita 15.2 oz,2,10.17
Kombucha Pineapple Peach Kevita,2,10.17
Juice Raspberry Lemonade Tropica,3,10.17
Sparkling Lemonade Mango Kevita,3,10.17
Gatorade Gatorlyte Cherry Lime 2,2,10.17
Gatorade Gatorlyte Zero Fruit Pu,2,10.17
Starbucks Double Shot 6.5 Oz,2,10.17
Tea Green Matcha Milk Ito En 11.,2,10.17
Energy Orangesicle Celsius 16 oz,2,10.17
Lipton Pure Leaf Sweet Tea,3,10.17
Soda Ginger Ale Schweppes 20 Oz,3,10.17
Soda Rootbeer Mug 20 oz,3,10.17
Soda Starry Lemon Lime 20 oz,3,10.17
Tea Light Peach Lipton 20 oz,3,10.17
Tea Peach Pure Leaf Lipton 18.5,3,10.17
Tea Tea & Lemon Pure Leaf Lipton,3,10.17
Energy Fast Twitch Watermelon St,2,10.17
Water Gatorade 33.8 oz,2,10.17
Gatorade Berry Zero G 28 oz,2,10.17
Gatorade Fruit Punch 28 oz,2,10.17
Gatorade Orange 28oz,2,10.17
Glacier Freeze Gatorade 28 oz,2,10.17
Juice AppleTropicana 11 oz,2,10.17
Juice Orange Premium Topicana 11,2,10.17
Juice Zero Summer Splash Punch 1,2,10.17
Gatorade Propel Grape Water 1 lt,2,10.17
Water Gatorade 700ml,2,10.17
Soda Tamarind Jarritos 12.5 oz,2,10.17
Muscle Milk PP Chocolate 14 oz,1,10.17
Tea Blackberry Pure Leaf 18.5 oz,2,10.17
Tea Sweetened With Lemon Brisk 2,2,10.17
Tea Sweet W/ Le Pure Leaf Lipton,2,10.17
Starbucks Doubleshot Ener Coffee,1,10.17
Juice Lemonade Dole 20oz,2,10.17
Ocean Spray Cranberry Cocktail,2,10.17
Frappuccino Coffee 13.7 oz SB,1,10.17
Juice Naked Green Machine,1,10.17
Naked Red Machine Juice,1,10.17
Soda Mandarin Jarritos 12.5 oz,2,10.17
Kombucha Rasp Lemon Kevita 15.2,1,10.17
Gatorade Gatorlyte Glacier Freez,1,10.17
Gatorade Gatorlyte Orange 20 oz,1,10.17
Gatorade Gatorlyte Strawberry Ki,1,10.17
Energy Blue Crush Celsius 16 oz,1,10.17
Energy Fruit Burst Celsius 16 oz,1,10.17
Juice Fuji Apple Red Jacket 12oz,1,10.17
Red Jacket Strawberry Apple Juic,1,10.17
Energy Fuji Apple Pear Celsius 1,1,10.17
Mountain Dew Kickstart Black Che,1,10.17
Mountain Dew Kickstart Orange 16,1,10.17
Cider Apple Red Jacket 12 oz,1,10.17
Glacier Cherry Gatorade 28 oz,1,10.17
Juice Grape Tropicana 11oz,1,10.17
Juice Orange Homestyle Tropicana,1,10.17
Kickstart Strawberry Start-up 16,1,10.17
Sparkling lemonade Strawberry Ke,1,10.17
Soda Guava Jarritos 12.5 oz,1,10.17
Soda Pineapple Jarritos 12.5 oz,1,10.17
Soda Mountain Dew Zero 20 Oz,1,10.17
Soda Orange Crush 20 Oz,1,10.17
Soda Rootbeer Zero Sugar Mug 20,1,10.17
Cornell Lemonade,1,10.17
Dairy,53,10.17
Milk Chocolate LF Cornell 8 Oz,9,10.17
Yogurt 0% Fat Vanilla Greek Oiko,6,10.17
Cornell Low Fat Chocolate Milk,5,10.17
Yogurt Flip Peanut Butter Dream,5,10.17
Yogurt Mixed Berry Chobani Drink,3,10.17
Yogurt Mango Chobani Drink 7 oz,2,10.17
Yogurt Blueberry Greek Chobani,3,10.17
Yogurt Strawberry Banana Greek C,3,10.17
Yogurt Strawberry Greek Chobani,3,10.17
Silk Chocolate Soy Milk,3,10.17
Cornell Whole Milk,3,10.17
Yogurt Mango Greek Chobani,2,10.17
Yogurt Straw Banana Chobani Drin,1,10.17
Cornell 2% Milk (70000380),1,10.17
Yogurt Flip Almond Coco Loco Cho,1,10.17
Yogurt Peach Greek Chobani,1,10.17
Cornell 2% Milk (70000381),1,10.17
Cornell Dairy Strawberry Yogurt,1,10.17
NutritionalSnack,34,10.17
Bar S'Mores Quest 2.12 oz,5,10.17
Jelly Konjac Mango Pineapple Tas,5,10.17
Bar CHOC Mint Builders Clif bar2,3,10.17
Bar Chocolate Chip Clifbar,3,10.17
Bar Cookie & Cream Quest 2.12 oz,2,10.17
Bar Frosted Birthday Cake Quest,2,10.17
Bar White Chocolate Macadamia Cl,2,10.17
Kind Cranberry Almond Plus Bar,2,10.17
Bar That's It Apple+Blueberry 1.,2,10.17
Bar Choc Chip Cookie Dough Quest,1,10.17
Cookie Birthday Cake Lenny & Lar,1,10.17
Cookie Choc Chip Lenny & Larrys,1,10.17
Cookie Double Choc Lenny & Larry,1,10.17
Jelly Konjac Double Berry Tastel,1,10.17
Jelly Konjac Peach Tastelli,1,10.17
Bar Crunchy Peanut Butter Clif,1,10.17
Bar That's It Apple+Mango 1.2 oz,1,10.17
Salty Snacks,25,10.17
Chip Voodoo Limited Zapps 2 oz,4,10.17
Nuts Almonds Honey 1.5 oz Sahale,2,10.17
Nuts Fruit Nut Combo 1.5 oz Saha,2,10.17
